Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Airport,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR51315,Germany,Germany,9/1/2022 0:00,"93 giant African snails, 28.1 kg of fish & meat seized at Dusseldorf International Airport",Dusseldorf International Airport,Achatina fulica,"Giant African Snail, Giant African Land Snail, East African Land Snail",Individual - Live,93,,,,,
MOR52293,India,India,8/2/2022 0:00,2 African grey parrots seized at Indira Gandhi International Airport - 1 arrested,Indira Gandhi International Airport,Psittacus erithacus,"Grey Parrot, African Grey, Jacquot, Loro yaco, Yaco, Jacko, Jacquot, Perroquet gris, Perroquet jaco",Individual - Live,2,,,,,
MOR52551,Hong Kong,Hong Kong,10/28/2022 0:00,75 kg of red sandalwood seized at Hong Kong International Airport,Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,75,Kilograms,,,
MOR52646,India,India,8/11/2022 0:00,"15 live kingsnakes, 1 DeBrazza monkey, 5 ball pythons and 2 Aldabra tortoises seized at Chennai Airport - 1 arrested",Chennai Airport,Cercopithecus neglectus,"De Brazza's Monkey, Cercopithèque de Brazza",Individual - Live,1,,,,,
MOR52646,India,India,8/11/2022 0:00,"15 live kingsnakes, 1 DeBrazza monkey, 5 ball pythons and 2 Aldabra tortoises seized at Chennai Airport - 1 arrested",Chennai Airport,Python regius,"Ball Python, Royal Python, Pitón real, Python royal",Individual - Live,5,,,,,
MOR52646,India,India,8/11/2022 0:00,"15 live kingsnakes, 1 DeBrazza monkey, 5 ball pythons and 2 Aldabra tortoises seized at Chennai Airport - 1 arrested",Chennai Airport,Aldabrachelys gigantea,"Aldabra Giant Tortoise, Tortuga gigante de Aldabra, Tortue géante, Tortue géante d'Aldabra",Individual - Live,2,,,,,
MOR52673,China,China,3/1/2022 0:00,4 ivory braceletes & 3 wooden bracelets seized at Guangzhou Baiyun International Airport - 1 suspect,Guangzhou Baiyun International Airport,Elephantidae,Elephants,Ivory - Worked,4,,,,,
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Shenzhen Bao'an International Airport,Dalbergia melanoxylon,"African Blackwood, African Ebony, Mbingo",Wood - Worked,,,,,,
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Shenzhen Bao'an International Airport,Elephantidae,Elephants,Ivory - Worked,,,,,,
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Shenzhen Bao'an International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Worked,,,,,,
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Shenzhen Bao'an International Airport,Crocodylidae,"Cocodrilos, Crocodiles",Skin - Leather Product,,,,,,
MOR52679,China,China,5/1/2021 0:00,"100 dried seahorses, worked jewellery, crocodile skin & elephant skin items seized at Shenzhen Bao'an International Airport - 1 suspect",Shenzhen Bao'an International Airport,Elephantidae,Elephants,Skin - Leather Product,,,,,,
MOR52714,China,China,4/29/2021 0:00,"0.172 kg of dried seahorses, 0.742 kg of giant clam shells, 5.4 kg of sandalwood & other wildlife seized at Changsha Huanghua International Airport",Changsha Huanghua International Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell,,0.742,Kilograms,,,
MOR52714,China,China,4/29/2021 0:00,"0.172 kg of dried seahorses, 0.742 kg of giant clam shells, 5.4 kg of sandalwood & other wildlife seized at Changsha Huanghua International Airport",Changsha Huanghua International Airport,Holothuroidea,Sea Cucumber,Individual - Unknown,,4.3,Kilograms,,,
MOR54315,India,India,8/29/2022 0:00,60 live Indian star tortoises seized at Bengaluru Airport,Bengaluru Airport,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,60,,,,,
MOR54316,India,India,9/2/2022 0:00,5 ball pythons seized at Chennai Airport - 1 arrested,Chennai Airport,Python regius,"Ball Python, Royal Python, Pitón real, Python royal",Individual - Live,5,,,,,
MOR55754,Angola,Angola,12/1/2022 0:00,44.8 kg ivory & 4 kg cat teeth seized from luggage at Luanda Airport - 2 arrested,Luanda Airport,Felidae,"Cats, Felinos, Félidés, Félins",Teeth,,4,Kilograms,,,
MOR55754,Angola,Angola,12/1/2022 0:00,44.8 kg ivory & 4 kg cat teeth seized from luggage at Luanda Airport - 2 arrested,Luanda Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,44.8,Kilograms,,,
MOR56193,Hong Kong,Hong Kong,11/8/2021 0:00,Red sandalwood seized at Hong Kong International Airport,Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,,,,,
MOR56194,Hong Kong,Hong Kong,11/10/2021 0:00,Red sandalwood seized at Hong Kong International Airport,Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,,,,,
MOR56195,Hong Kong,Hong Kong,11/16/2021 0:00,Red sandalwood seized at Hong Kong International Airport,Hong Kong International Airport,Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Wood - Logs,,,,,,
MOR18500,1. Seizure,Turkey,2/8/2019 0:00,"21 rhino horns, 1 rhino horn fragment seized at Istanbul's Ataturk Airport, two Vietnamese suspects",Istanbul's Ataturk Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,21,,,,,
MOR18500,1. Seizure,Turkey,2/8/2019 0:00,"21 rhino horns, 1 rhino horn fragment seized at Istanbul's Ataturk Airport, two Vietnamese suspects",Istanbul's Ataturk Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,1,,,,,
MOR18532,1. Seizure,Hong Kong,2/14/2019 0:00,40 kg suspected rhino horns seized at Hong Kong International Airport - 2 convicted,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,,40,Kilograms,8000000,HKD Hong Kong Dollar,
MOR18847,1. Seizure,Senegal,3/5/2019 0:00,"6 statuettes, 2 bracelets & 1 pendant (350g total) seized at Blaise Diagne Airport, female Chinese suspect",Blaise Diagne Airport,Elephantidae,Elephants,Ivory - Worked,2,0.349999994,Kilograms,,,
MOR18847,1. Seizure,Senegal,3/5/2019 0:00,"6 statuettes, 2 bracelets & 1 pendant (350g total) seized at Blaise Diagne Airport, female Chinese suspect",Blaise Diagne Airport,Elephantidae,Elephants,Ivory - Worked,6,0.349999994,Kilograms,,,
MOR18847,1. Seizure,Senegal,3/5/2019 0:00,"6 statuettes, 2 bracelets & 1 pendant (350g total) seized at Blaise Diagne Airport, female Chinese suspect",Blaise Diagne Airport,Elephantidae,Elephants,Ivory - Worked,1,0.349999994,Kilograms,,,
MOR18941,1. Seizure,Indonesia,3/22/2019 0:00,One juvenille Orangutan seized at Ngurah Rai International Airport,Ngurah Rai International Airport,Squamata-Lacertilia,Lizards,Individual - Live,5,,,,,
MOR18944,1. Seizure,Indonesia,3/22/2019 0:00,1431 live Crabs weighing 700kg seized at Kualanamu International Airport,Kualanamu International Airport,Decapoda-Brachyura,Crab,Individual - Live,1431,700,Kilograms,,,
MOR18945,1. Seizure,Indonesia,3/22/2019 0:00,2790 crabs (with eggs) seized at Sultan Aji Muhammad Sulaiman Airport,Sultan Aji Muhammad Sulaiman Airport,Decapoda-Brachyura,Crab,Individual - Live,2790,,,,,
MOR19212,1. Seizure,Hong Kong,4/5/2019 0:00,82.5kg of rhino horn seized at Hong Kong International Airport,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,82.5,Kilograms,16500000,HKD Hong Kong Dollar,2102240
MOR19221,1. Seizure,Indonesia,4/6/2019 0:00,"3 live pythons seized at Mopah Airport, Merauke",Mopah Airport,Pythonidae,"Pythons, Pitones",Individual - Live,3,,,,,
MOR19250,1. Seizure,Senegal,4/9/2019 0:00,"27 ivory pieces & 11 carved ebony pieces seized at Blaise Diagne Airport, 1 Chinese national arrested",Blaise Diagne Airport,Dalbergia melanoxylon,"African Blackwood, African Ebony, Mbingo",Carvings,11,,,,,
MOR19250,1. Seizure,Senegal,4/9/2019 0:00,"27 ivory pieces & 11 carved ebony pieces seized at Blaise Diagne Airport, 1 Chinese national arrested",Blaise Diagne Airport,Elephantidae,Elephants,Ivory - Worked,27,,,,,
MOR19259,1. Seizure,Croatia,2/5/2019 0:00,"252,000 live eels seized at Zagreb Airport, two South Korean nationals arrested",Zagreb Airport,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,252000,,,180000,EUR Euro,204000
MOR20720,1. Seizure,Australia,4/23/2019 0:00,"19 lizards seized at Melbourne International Airport, one female suspect arrested and charged",Melbourne International Airport,Tiliqua rugosa,"Pinecone Lizard, Shingle-Back",Individual - Live,17,,,,,
MOR20721,1. Seizure,Australia,4/14/2019 0:00,"1 live Asian Arowana seized at Adelaide International Airport, one Vietnamese national arrested",Adelaide International Airport,Scleropages formosus,"Arowana, Asian Arowana, Asian Bonytongue, Dragonfish, Golden Arowana, Golden Dragon Fish, Kelesa, Malayan Bonytongue, Pez lengüihueso malayo, Scléropage d'Asie",Individual - Live,1,,,,,
MOR20793,1. Seizure,Viet Nam,4/24/2019 0:00,"2 raw ivory pieces (9.5kg) seized in a seafood foam box at Tan Son Nhat Airport, Ho Chi Minh)",Tan Son Nhat Airport,Loxodonta africana,"African Elephant, African Savannah Elephant, Elefante africano, Eléphant africain, Eléphant d'Afrique",Ivory Pieces - Raw,2,9.5,Kilograms,,,
MOR20794,1. Seizure,Viet Nam,4/7/2019 0:00,"15kg ivory products seized at Noi Bai Airport, Hanoi",Noi Bai Airport,Elephantidae,Elephants,Ivory - Worked,,15,Kilograms,,,
MOR20831,1. Seizure,Madagascar,4/27/2019 0:00,"5 radiated tortoises seized at Ivato Airport, Madagascar from passengers boarding a flight to Bangkok, Thailand [27 April 2019]",Ivato Airport,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,5,,,,,
MOR20838,1. Seizure,China,2/1/2019 0:00,7 Giant clam shells seized at Guangzhou Baiyun Airport,Guangzhou Baiyun Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell,7,,,,,
MOR20839,1. Seizure,China,2/1/2019 0:00,"1 Giant clam shell seized at Guangzhou Baiyun Airport, one female suspect",Guangzhou Baiyun Airport,Tridacnidae,"Giant Clams, Almejas Gigantes, Bénitiers",Shell,1,,,,,
MOR20840,1. Seizure,China,2/1/2019 0:00,"14 pieces of ivory carvings seized at Luoyang Airport, one Chinese national",Luoyang Airport,Elephantidae,Elephants,Ivory - Worked,14,,,,,
MOR20840,1. Seizure,China,2/1/2019 0:00,"14 pieces of ivory carvings seized at Luoyang Airport, one Chinese national",Luoyang Airport,Elephantidae,Elephants,Ivory - Worked,43,,,,,
MOR20841,1. Seizure,Italy,2/19/2019 0:00,13 tusks and 4 pieces of ivory seized at Genoa Airport,Genoa Airport,Elephantidae,Elephants,Tusk,13,,,,,
MOR20841,1. Seizure,Italy,2/19/2019 0:00,13 tusks and 4 pieces of ivory seized at Genoa Airport,Genoa Airport,Elephantidae,Elephants,Ivory Pieces - Raw,4,,,,,
MOR20842,1. Seizure,China,2/1/2019 0:00,"Ivory carvings, weighing 143 grams seized from a postal parcel at Qingdao Liuting Airport",Qingdao Liuting Airport,Elephantidae,Elephants,Ivory - Worked,1,0.143000007,Kilograms,,,
MOR20842,1. Seizure,China,2/1/2019 0:00,"Ivory carvings, weighing 143 grams seized from a postal parcel at Qingdao Liuting Airport",Qingdao Liuting Airport,Elephantidae,Elephants,Ivory - Worked,,0.143000007,Kilograms,,,
MOR20843,1. Seizure,China,2/11/2019 0:00,"4 ivory (246g) seized at Wuhan Tianhe Airport, one Chinese national arrested",Wuhan Tianhe Airport,Elephantidae,Elephants,Ivory Pieces - Raw,4,0.246000007,Kilograms,,,
MOR20844,1. Seizure,China,2/12/2019 0:00,One piece of ivory seized from a postal parcel at Zhengzhou Airport,Zhengzhou Airport,Elephantidae,Elephants,Ivory - Worked,1,0.529999971,Kilograms,,,
MOR20845,1. Seizure,China,2/13/2019 0:00,"5 ivory carvings (0.3kg) seized at Shanghai Pudong Airport, one Chinese national arrested",Shanghai Pudong Airport,Elephantidae,Elephants,Ivory - Worked,5,0.300000012,Kilograms,,,
MOR20846,1. Seizure,China,2/13/2019 0:00,"7 ivory bracelets seized at Zhongchuan Airport, seven passengers arrested",Zhongchuan Airport,Elephantidae,Elephants,Ivory - Worked,7,0.201000005,Kilograms,,,
MOR20847,1. Seizure,China,2/14/2019 0:00,"4 ivory bracelets (60g) seized at Kunming Airport, one female Chinese national arrested",Kunming Airport,Elephantidae,Elephants,Ivory - Worked,4,0.600000024,Kilograms,,,
MOR20848,1. Seizure,China,2/15/2019 0:00,33 ivory cutlery handles seized from a postal parcel at Jinan Airport,Jinan Airport,Elephantidae,Elephants,Ivory - Worked,33,1.360999942,Kilograms,,,
MOR20849,1. Seizure,Bulgaria,2/15/2019 0:00,1010 kg of European eel fry seized at Sofia Airport,Sofia Airport,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,,1010,Kilograms,,,
MOR20851,1. Seizure,Brazil,2/18/2019 0:00,"150 saffron finches seized at Brasilia Airport, one male suspect arrested",Brasilia Airport,Sicalis flaveola,Saffron Finch,Individual - Live,160,,,,,
MOR20852,1. Seizure,Israel,2/24/2019 0:00,14 parrots seized at Ben Gruion Airport,Ben Gruion Airport,Psittacidae,"Amazons, Macaws, Parakeets, Parrots, Amazonas, Cotorras, Guacamayos, Periquitos, Loros, Amazones, Aras, Perruches, Perroquets",Individual - Live,14,,,,,
MOR20875,1. Seizure,Indonesia,4/20/2019 0:00,44 pangolin scales seized at Kualanamu International Airport - 2 foreigners arrested,Kualanamu International Airport,Manis javanica,"Malayan Pangolin, Sunda Pangolin, Pangolín malayo, Pangolin javanais, Pangolin malais",Scales,44,,,,,
MOR20884,1. Seizure,Indonesia,4/26/2019 0:00,"23,507 baby lobster seized at Soekarno-Hatta International Airport - four person arrested",Soekarno-Hatta International Airport,Panulirus homarus,Scalloped Spiny Lobster,Individual - Live,23335,,,3500000000,IDR Rupiah,244340.0469
MOR20884,1. Seizure,Indonesia,4/26/2019 0:00,"23,507 baby lobster seized at Soekarno-Hatta International Airport - four person arrested",Soekarno-Hatta International Airport,Panulirus ornatus,Ornate Spiny Lobster,Individual - Live,172,,,3500000000,IDR Rupiah,244340.0469
MOR20891,1. Seizure,Indonesia,5/3/2019 0:00,24 Arowanas seized at Sultan Syarif Kasim II International Airport,Sultan Syarif Kasim II Airport,Scleropages formosus,"Arowana, Asian Arowana, Asian Bonytongue, Dragonfish, Golden Arowana, Golden Dragon Fish, Kelesa, Malayan Bonytongue, Pez lengüihueso malayo, Scléropage d'Asie",Individual - Live,24,,,,,
MOR21037,1. Seizure,South Africa,5/21/2019 0:00,"20 pieces of rhino horn (weighing 30kg) seized from passenger at OR Tambo Airport, one suspect arrested",OR Tambo Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,22,30,Kilograms,,,
MOR21043,1. Seizure,Indonesia,5/22/2019 0:00,4 otters seized from a suitcase in Ngurah Rai Airport - one Russian citizen arrested,Ngurah Rai Airport,Lutra lutra,"Common Otter, Eurasian Otter, European Otter, European River Otter, Old World Otter, Nutria, Nutria común, Nutria europea, Loutre commune, Loutre de rivière, Loutre d'Europe",Individual - Live,4,,,2000000,IDR Rupiah,139.0599976
MOR21162,1. Seizure,Belgium,5/22/2019 0:00,1.2 tonnes of shark and ray fins seized at Brussels Airport,Brussels Airport,Trygonorrhina,Fiddle Rays,Fins,,1200,Kilograms,,,
MOR21466,1. Seizure,Australia,6/5/2019 0:00,13 lizards seized at Perth Airport - 2 Japanese males arrested,Perth Airport,Tiliqua rugosa,"Pinecone Lizard, Shingle-Back",Individual - Live,13,,,,,
MOR21469,1. Seizure,Indonesia,5/26/2019 0:00,7 birds (Zebra doves and Oriental magpie robins) seized at Lombok International Airport - one person arrested,Lombok International Airport,Copsychus saularis,Oriental Magpie-Robin,Individual - Dead,3,,,,,
MOR21469,1. Seizure,Indonesia,5/26/2019 0:00,7 birds (Zebra doves and Oriental magpie robins) seized at Lombok International Airport - one person arrested,Lombok International Airport,Geopelia striata,Zebra Dove,Individual - Live,4,,,,,
MOR21691,1. Seizure,Viet Nam,6/17/2019 0:00,"More than 300 Red Lory Parrots (VND 1.5 billion worth) inside ten boxes en route Malaysia to Viet Nam seized (Noi Bai International Airport, Viet Nam)",Viet Nam seized (Noi Bai International Airport,Eos rubra,"Moluccan Lory, Red Lory, Lori rojo, Lori écarlate",Individual - Live,300,,,1500000000,VND Vietnamese Dong,63997.60156
MOR21948,1. Seizure,Philippines,5/30/2019 0:00,Stingray skin seized at Ninoy Aquino International Airport,Ninoy Aquino International Airport,Myliobatiformes-Myliobatoidei,Stingrays,Skin,71,,,,,
MOR21949,1. Seizure,Philippines,5/30/2019 0:00,Camel hide seized at Ninoy Aquino International Airport,Ninoy Aquino International Airport,Camelus,Camels,Skin,,,,,,
MOR21950,1. Seizure,Philippines,5/30/2019 0:00,Stuffed moosed head seized at Ninoy Aquino International Airport,Ninoy Aquino International Airport,Alces alces,Moose,Head,1,,,,,
MOR22332,1. Seizure,India,3/25/2019 0:00,35 reptiles seized from student at Chennai Airport,Chennai Airport,Anura,Frogs,Individual - Live,3,,,,,
MOR22332,1. Seizure,India,3/25/2019 0:00,35 reptiles seized from student at Chennai Airport,Chennai Airport,Cerastes cerastes,Desert Horned Viper,Individual - Live,1,,,,,
MOR22332,1. Seizure,India,3/25/2019 0:00,35 reptiles seized from student at Chennai Airport,Chennai Airport,Cyclura cornuta,"Rhinoceros Iguana, Cyclure cornu, Iguane cornu, Iguane terrestre cornu",Individual - Live,2,,,,,
MOR22332,1. Seizure,India,3/25/2019 0:00,35 reptiles seized from student at Chennai Airport,Chennai Airport,Testudo kleinmanni,"Egyptian Tortoise, Kleinmann's Tortoise, Leith's Tortoise, Tortuga de plastrón articulado, Tortue d'Egypte, Tortue de Kleinmann",Individual - Live,22,,,,,
